date,hy_oas_bps,num_breached,confirmed,detail,sp500_close
2019-02-04,425.0,0.0,False,,2724.8701171875
2019-02-05,415.00000000000006,0.0,False,,2737.699951171875
2019-02-06,413.0,0.0,False,,2731.610107421875
2019-02-07,429.0,0.0,False,,2706.050048828125
2019-02-08,432.0,0.0,False,,2707.8798828125
2019-02-11,428.0,0.0,False,,2709.800048828125
2019-02-12,417.0,0.0,False,,2744.72998046875
2019-02-13,412.0,0.0,False,,2753.030029296875
2019-02-14,417.0,0.0,False,,2745.72998046875
2019-02-15,412.0,0.0,False,,2775.60009765625
2019-02-18,412.0,0.0,False,,
2019-02-19,411.00000000000006,0.0,False,,2779.760009765625
2019-02-20,408.0,0.0,False,,2784.699951171875
2019-02-21,404.0,0.0,False,,2774.8798828125
2019-02-22,405.0,0.0,False,,2792.669921875
2019-02-25,400.0,0.0,False,,2796.110107421875
2019-02-26,401.0,0.0,False,,2793.89990234375
2019-02-27,394.0,0.0,False,,2792.3798828125
2019-02-28,392.0,0.0,False,,2784.489990234375
2019-03-01,386.0,0.0,False,,2803.68994140625
2019-03-04,390.0,0.0,False,,2792.81005859375
2019-03-05,391.0,0.0,False,,2789.64990234375
2019-03-06,398.0,0.0,False,,2771.449951171875
2019-03-07,409.99999999999994,1.0,False,5d:+18bps,2748.929931640625
2019-03-08,418.0,1.0,False,5d:+32bps,2743.070068359375
2019-03-11,412.0,1.0,False,5d:+22bps,2783.300048828125
2019-03-12,408.0,1.0,False,5d:+17bps,2791.52001953125
2019-03-13,399.0,0.0,False,,2810.919921875
2019-03-14,395.0,0.0,False,,2808.47998046875
2019-03-15,395.0,0.0,False,,2822.47998046875
2019-03-18,395.0,0.0,False,,2832.93994140625
2019-03-19,391.0,0.0,False,,2832.570068359375
2019-03-20,397.0,0.0,False,,2824.22998046875
2019-03-21,392.0,0.0,False,,2854.8798828125
2019-03-22,403.0,0.0,False,,2800.7099609375
2019-03-25,413.0,1.0,False,5d:+18bps,2798.360107421875
2019-03-26,409.0,1.0,False,5d:+18bps,2818.4599609375
2019-03-27,409.0,0.0,False,,2805.3701171875
2019-03-28,408.0,1.0,False,5d:+16bps,2815.43994140625
2019-03-29,399.0,0.0,False,,2834.39990234375
2019-03-31,405.0,0.0,False,,
2019-04-01,394.0,0.0,False,,2867.18994140625
2019-04-02,395.0,0.0,False,,2867.239990234375
2019-04-03,390.0,0.0,False,,2873.39990234375
2019-04-04,390.0,0.0,False,,2879.389892578125
2019-04-05,386.0,0.0,False,,2892.739990234375
2019-04-08,384.0,0.0,False,,2895.77001953125
2019-04-09,386.0,0.0,False,,2878.199951171875
2019-04-10,386.0,0.0,False,,2888.2099609375
2019-04-11,379.0,0.0,False,,2888.320068359375
2019-04-12,368.0,0.0,False,,2907.409912109375
2019-04-15,368.0,0.0,False,,2905.580078125
2019-04-16,364.0,0.0,False,,2907.06005859375
2019-04-17,367.0,0.0,False,,2900.449951171875
2019-04-18,373.0,0.0,False,,2905.030029296875
2019-04-22,373.0,0.0,False,,2907.969970703125
2019-04-23,372.0,0.0,False,,2933.679931640625
2019-04-24,373.0,0.0,False,,2927.25
2019-04-25,375.0,0.0,False,,2926.169921875
2019-04-26,376.0,0.0,False,,2939.8798828125
2019-04-29,373.0,0.0,False,,2943.030029296875
2019-04-30,373.0,0.0,False,,2945.830078125
2019-05-01,371.0,0.0,False,,2923.72998046875
2019-05-02,374.0,0.0,False,,2917.52001953125
2019-05-03,372.0,0.0,False,,2945.639892578125
2019-05-06,382.0,0.0,False,,2932.469970703125
2019-05-07,389.0,1.0,False,5d:+16bps,2884.050048828125
2019-05-08,387.0,1.0,False,5d:+16bps,2879.419921875
2019-05-09,399.0,1.0,False,5d:+25bps,2870.719970703125
2019-05-10,401.0,2.0,True,"5d:+29bps, 10d:+25bps",2881.39990234375
2019-05-13,420.0,3.0,True,"5d:+38bps, 10d:+47bps, 20d:+52bps",2811.8701171875
2019-05-14,413.0,3.0,True,"5d:+24bps, 10d:+40bps, 20d:+45bps",2834.409912109375
2019-05-15,417.0,3.0,True,"5d:+30bps, 10d:+46bps, 20d:+53bps",2850.9599609375
2019-05-16,405.99999999999994,1.0,False,10d:+32bps,2876.320068359375
2019-05-17,407.0,1.0,False,10d:+35bps,2859.530029296875
2019-05-20,405.99999999999994,0.0,False,,2840.22998046875
2019-05-21,399.0,0.0,False,,2864.360107421875
2019-05-22,403.0,0.0,False,,2856.27001953125
2019-05-23,422.0,2.0,True,"5d:+16bps, 20d:+47bps",2822.239990234375
2019-05-24,416.0,1.0,False,20d:+40bps,2826.06005859375
2019-05-27,416.0,1.0,False,20d:+43bps,
2019-05-28,419.00000000000006,2.0,True,"5d:+20bps, 20d:+46bps",2802.389892578125
2019-05-29,436.00000000000006,2.0,True,"5d:+33bps, 20d:+65bps",2783.02001953125
2019-05-30,433.0,2.0,True,"10d:+27bps, 20d:+59bps",2788.860107421875
2019-05-31,459.0,3.0,True,"5d:+43bps, 10d:+52bps, 20d:+87bps",2752.06005859375
2019-06-03,470.0,3.0,True,"5d:+54bps, 10d:+64bps, 20d:+88bps",2744.449951171875
2019-06-04,453.0,3.0,True,"5d:+34bps, 10d:+54bps, 20d:+64bps",2803.27001953125
2019-06-05,448.00000000000006,2.0,True,"10d:+45bps, 20d:+61bps",2826.14990234375
2019-06-06,442.0,1.0,False,20d:+43bps,2843.489990234375
2019-06-07,437.0,0.0,False,,2873.340087890625
2019-06-10,423.00000000000006,0.0,False,,2886.72998046875
2019-06-11,420.0,0.0,False,,2885.719970703125
2019-06-12,422.0,0.0,False,,2879.840087890625
2019-06-13,424.0,0.0,False,,2891.639892578125
2019-06-14,423.00000000000006,0.0,False,,2886.97998046875
2019-06-17,423.00000000000006,0.0,False,,2889.669921875
2019-06-18,413.99999999999994,0.0,False,,2917.75
2019-06-19,416.0,0.0,False,,2926.4599609375
2019-06-20,403.0,0.0,False,,2954.179931640625
2019-06-21,395.0,0.0,False,,2950.4599609375
2019-06-24,400.0,0.0,False,,2945.35009765625
2019-06-25,409.0,0.0,False,,2917.3798828125
2019-06-26,405.0,0.0,False,,2913.780029296875
2019-06-27,409.0,0.0,False,,2924.919921875
2019-06-28,407.0,0.0,False,,2941.760009765625
2019-06-30,407.0,0.0,False,,
2019-07-01,399.0,0.0,False,,2964.330078125
2019-07-02,404.0,0.0,False,,2973.010009765625
2019-07-03,401.99999999999994,0.0,False,,2995.820068359375
2019-07-04,401.99999999999994,0.0,False,,
2019-07-05,398.0,0.0,False,,2990.409912109375
2019-07-08,400.0,0.0,False,,2975.949951171875
2019-07-09,403.0,0.0,False,,2979.6298828125
2019-07-10,401.0,0.0,False,,2993.070068359375
2019-07-11,400.0,0.0,False,,2999.909912109375
2019-07-12,401.99999999999994,0.0,False,,3013.77001953125
2019-07-15,400.0,0.0,False,,3014.300048828125
2019-07-16,396.0,0.0,False,,3004.0400390625
2019-07-17,401.0,0.0,False,,2984.419921875
2019-07-18,411.00000000000006,0.0,False,,2995.110107421875
2019-07-19,407.0,0.0,False,,2976.610107421875
2019-07-22,405.99999999999994,0.0,False,,2985.030029296875
2019-07-23,399.0,0.0,False,,3005.469970703125
2019-07-24,398.0,0.0,False,,3019.56005859375
2019-07-25,393.0,0.0,False,,3003.669921875
2019-07-26,389.0,0.0,False,,3025.860107421875
2019-07-29,393.0,0.0,False,,3020.969970703125
2019-07-30,397.0,0.0,False,,3013.179931640625
2019-07-31,393.0,0.0,False,,2980.3798828125
2019-08-01,409.99999999999994,1.0,False,5d:+17bps,2953.56005859375
2019-08-02,419.00000000000006,1.0,False,5d:+30bps,2932.050048828125
2019-08-05,453.0,3.0,True,"5d:+60bps, 10d:+47bps, 20d:+53bps",2844.739990234375
2019-08-06,446.0,3.0,True,"5d:+49bps, 10d:+47bps, 20d:+43bps",2881.77001953125
2019-08-07,451.99999999999994,3.0,True,"5d:+59bps, 10d:+54bps, 20d:+51bps",2883.97998046875
2019-08-08,430.99999999999994,2.0,True,"5d:+21bps, 10d:+38bps",2938.090087890625
2019-08-09,430.99999999999994,1.0,False,10d:+42bps,2918.64990234375
2019-08-12,440.00000000000006,2.0,True,"10d:+47bps, 20d:+40bps",2882.699951171875
2019-08-13,425.0,1.0,False,10d:+28bps,2926.320068359375
2019-08-14,449.0,2.0,True,"10d:+56bps, 20d:+48bps",2840.60009765625
2019-08-15,451.99999999999994,3.0,True,"5d:+21bps, 10d:+42bps, 20d:+41bps",2847.60009765625
2019-08-16,447.0,3.0,True,"5d:+16bps, 10d:+28bps, 20d:+40bps",2888.679931640625
2019-08-19,436.00000000000006,0.0,False,,2923.64990234375
2019-08-20,434.99999999999994,0.0,False,,2900.510009765625
2019-08-21,421.0,0.0,False,,2924.429931640625
2019-08-22,416.0,0.0,False,,2922.949951171875
2019-08-23,425.0,0.0,False,,2847.110107421875
2019-08-26,422.0,0.0,False,,2878.3798828125
2019-08-27,419.00000000000006,0.0,False,,2869.159912109375
2019-08-28,417.0,0.0,False,,2887.93994140625
2019-08-29,408.0,0.0,False,,2924.580078125
2019-08-30,409.0,0.0,False,,2926.4599609375
2019-08-31,413.0,0.0,False,,
2019-09-02,413.0,0.0,False,,
2019-09-03,423.00000000000006,0.0,False,,2906.27001953125
2019-09-04,423.00000000000006,1.0,False,5d:+15bps,2937.780029296875
2019-09-05,407.0,0.0,False,,2976.0
2019-09-06,405.0,0.0,False,,2978.7099609375
2019-09-09,399.0,0.0,False,,2978.429931640625
2019-09-10,390.0,0.0,False,,2979.389892578125
2019-09-11,392.0,0.0,False,,3000.929931640625
2019-09-12,385.0,0.0,False,,3009.570068359375
2019-09-13,383.0,0.0,False,,3007.389892578125
2019-09-16,380.0,0.0,False,,2997.9599609375
2019-09-17,381.0,0.0,False,,3005.699951171875
2019-09-18,382.0,0.0,False,,3006.72998046875
2019-09-19,377.0,0.0,False,,3006.7900390625
2019-09-20,381.0,0.0,False,,2992.070068359375
2019-09-23,384.0,0.0,False,,2991.780029296875
2019-09-24,390.0,0.0,False,,2966.60009765625
2019-09-25,391.0,0.0,False,,2984.8701171875
2019-09-26,395.0,1.0,False,5d:+18bps,2977.6201171875
2019-09-27,399.0,1.0,False,5d:+18bps,2961.7900390625
2019-09-30,401.99999999999994,1.0,False,5d:+18bps,2976.739990234375
2019-10-01,408.0,2.0,True,"5d:+18bps, 10d:+27bps",2940.25
2019-10-02,428.0,2.0,True,"5d:+37bps, 10d:+46bps",2887.610107421875
2019-10-03,440.00000000000006,2.0,True,"5d:+45bps, 10d:+63bps",2910.6298828125
2019-10-04,438.0,2.0,True,"5d:+39bps, 10d:+57bps",2952.010009765625
2019-10-07,430.99999999999994,2.0,True,"5d:+29bps, 10d:+47bps",2938.7900390625
